ShipmentID,OrderID,ShipperID,ShipDate,DeliveryDate
32968,35669,9,2024-04-08,2024-04-14
32969,19143,6,2026-08-29,2026-08-31
32970,45531,4,2024-06-24,2024-07-04
32971,15125,2,2024-03-20,2024-03-21
32972,12793,10,2024-07-21,2024-07-28
32973,25258,10,2026-08-15,2026-08-21
32974,13010,7,2026-01-19,2026-01-28
32975,8890,10,2025-02-03,2025-02-10
32976,14929,7,2025-01-03,2025-01-06
32977,1322,1,2026-07-20,2026-07-27
32978,687,6,2026-05-22,2026-05-24
32979,25190,9,2026-08-12,2026-08-14
32980,35556,8,2025-05-22,2025-05-27
32981,16874,7,2025-12-22,2025-12-24
32982,48359,3,2026-03-12,2026-03-19
32983,1270,10,2024-03-26,2024-04-05
32984,17141,3,2026-07-05,2026-07-06
32985,17220,1,2026-04-10,2026-04-14
32986,5261,5,2025-03-11,2025-03-18
32987,28545,9,2025-03-22,2025-04-01
32988,11493,7,2026-06-19,2026-06-24
32989,41052,3,2024-07-31,2024-08-05
32990,37856,4,2024-12-09,2024-12-12
32991,10072,6,2025-03-19,2025-03-21
32992,30495,3,2025-01-24,2025-01-27
32993,14226,5,2025-02-03,2025-02-09
32994,4720,1,2025-03-20,2025-03-24
32995,49201,6,2025-04-13,2025-04-16
32996,16927,6,2025-05-04,2025-05-11
32997,18283,8,2025-05-06,2025-05-10
32998,36870,9,2025-01-19,2025-01-25
32999,11184,7,2024-02-06,2024-02-15
33000,44034,3,2025-01-17,2025-01-24
33001,31070,4,2026-07-12,2026-07-21
33002,29571,7,2025-11-01,2025-11-09
33003,35974,8,2026-01-27,2026-02-03
33004,2433,3,2024-05-31,2024-06-01
33005,16801,10,2024-12-12,2024-12-20
33006,22838,8,2026-05-26,2026-05-28
33007,4609,3,2025-02-28,2025-03-10
33008,31020,9,2026-03-18,2026-03-20
33009,49622,9,2026-06-26,2026-07-03
33010,35481,4,2025-01-31,2025-02-02
33011,14464,4,2024-12-19,2024-12-22
33012,1829,8,2024-10-11,2024-10-13
33013,7203,7,2024-07-03,2024-07-11
33014,5531,2,2026-08-07,2026-08-15
33015,36685,2,2025-01-26,2025-01-29
33016,21161,10,2024-01-21,2024-01-30
33017,1196,4,2024-08-26,2024-09-01
33018,22227,5,2026-04-13,2026-04-19
33019,37650,8,2024-02-27,2024-03-08
33020,6006,9,2025-06-06,2025-06-12
33021,44702,3,2024-02-01,2024-02-10
33022,48382,10,2024-02-09,2024-02-15
33023,23076,7,2024-06-22,2024-06-24
33024,35695,4,2025-03-27,2025-04-04
33025,10795,4,2024-07-01,2024-07-09
33026,4095,10,2024-10-01,2024-10-10
33027,10045,5,2026-03-12,2026-03-14
33028,22985,8,2024-04-19,2024-04-23
33029,33685,1,2025-09-07,2025-09-08
33030,864,1,2024-03-14,2024-03-22
33031,33360,5,2026-03-02,2026-03-06
33032,11038,1,2026-01-03,2026-01-06
33033,14041,10,2025-01-27,2025-02-05
33034,2847,9,2025-02-17,2025-02-19
33035,20330,5,2024-11-07,2024-11-12
33036,37683,8,2025-10-16,2025-10-25
33037,35415,8,2026-08-07,2026-08-17
33038,17891,7,2024-07-01,2024-07-09
33039,4356,3,2024-05-20,2024-05-24
33040,9398,10,2024-10-18,2024-10-19
33041,44218,7,2026-09-11,2026-09-21
33042,37375,8,2025-09-28,2025-09-29
33043,20306,1,2025-06-08,2025-06-09
33044,39908,7,2026-05-22,2026-05-25
33045,23671,5,2025-05-10,2025-05-16
33046,12005,6,2026-03-31,2026-04-05
33047,6112,9,2026-05-03,2026-05-04
33048,46974,9,2025-05-22,2025-05-25
33049,29841,4,2024-06-26,2024-06-30
33050,14817,7,2024-04-09,2024-04-14
33051,18458,8,2026-01-15,2026-01-16
33052,3502,8,2026-03-05,2026-03-15
33053,25095,7,2024-11-28,2024-12-01
33054,21289,2,2025-05-05,2025-05-08
33055,16650,10,2025-12-20,2025-12-26
33056,35711,4,2024-08-09,2024-08-16
33057,34977,5,2024-03-03,2024-03-10
33058,33742,8,2024-12-17,2024-12-23
33059,13420,5,2024-02-11,2024-02-18
33060,3361,7,2026-08-11,2026-08-15
33061,19286,3,2026-02-15,2026-02-18
33062,22115,7,2025-06-30,2025-07-01
33063,13135,10,2024-09-26,2024-09-28
33064,29644,1,2024-03-13,2024-03-21
33065,43555,10,2024-02-24,2024-03-05
33066,6355,10,2026-03-23,2026-04-01
33067,42790,4,2025-11-15,2025-11-19
33068,7494,4,2024-12-20,2024-12-24
33069,7499,5,2025-12-12,2025-12-15
33070,5028,10,2026-05-01,2026-05-02
33071,38141,8,2024-07-04,2024-07-12
33072,398,3,2026-05-14,2026-05-23
33073,12294,8,2025-07-20,2025-07-30
33074,10411,6,2024-08-29,2024-09-01
33075,8851,4,2026-08-19,2026-08-22
33076,19110,7,2025-11-26,2025-12-06
33077,24969,4,2026-06-03,2026-06-05
33078,15973,9,2025-08-07,2025-08-15
33079,28680,7,2024-03-25,2024-03-31
33080,14071,1,2024-02-02,2024-02-06
33081,30589,1,2025-10-13,2025-10-16
33082,48136,2,2024-05-27,2024-06-05
33083,31542,2,2025-03-17,2025-03-27
33084,39467,6,2024-01-31,2024-02-06
33085,15434,8,2024-01-19,2024-01-20
33086,29619,9,2026-05-06,2026-05-13
33087,48261,6,2025-02-15,2025-02-22
33088,47302,10,2026-08-09,2026-08-19
33089,28023,5,2026-07-11,2026-07-17
33090,8423,7,2025-05-31,2025-06-09
33091,13122,1,2024-03-29,2024-04-04
33092,15402,4,2025-05-18,2025-05-19
33093,43066,7,2026-09-14,2026-09-16
33094,33376,10,2025-04-13,2025-04-22
33095,47136,5,2025-02-19,2025-02-23
33096,17753,3,2026-06-15,2026-06-22
33097,44442,7,2024-07-28,2024-07-30
33098,20081,3,2024-05-26,2024-06-02
33099,29163,3,2026-05-17,2026-05-24
33100,6643,3,2025-05-22,2025-05-25
33101,42500,9,2025-12-28,2026-01-01
33102,25204,8,2024-12-05,2024-12-09
33103,2704,1,2024-11-18,2024-11-22
33104,18190,2,2024-06-08,2024-06-09
33105,14291,4,2025-09-17,2025-09-25
33106,38541,5,2024-05-05,2024-05-12
33107,18492,8,2024-09-08,2024-09-12
33108,16382,9,2024-08-03,2024-08-09
33109,18989,7,2024-10-28,2024-10-30
33110,6425,5,2026-07-28,2026-07-31
33111,43343,9,2026-08-03,2026-08-13
33112,12655,7,2026-03-13,2026-03-14
33113,25200,6,2025-01-14,2025-01-16
33114,999,5,2024-07-31,2024-08-02
33115,47743,9,2024-03-15,2024-03-18
33116,2838,3,2026-04-23,2026-04-27
33117,24491,7,2024-07-13,2024-07-21
33118,14243,4,2024-01-09,2024-01-11
33119,48816,6,2025-06-17,2025-06-24
33120,36702,3,2025-07-01,2025-07-09
33121,5862,5,2025-10-24,2025-10-31
33122,23484,3,2024-03-15,2024-03-18
33123,46732,10,2024-01-02,2024-01-08
33124,29633,3,2025-12-25,2025-12-29
33125,37879,1,2025-07-13,2025-07-14
33126,47671,8,2026-05-17,2026-05-26
33127,22470,9,2024-10-09,2024-10-17
33128,24352,6,2024-12-16,2024-12-23
33129,15660,3,2024-10-11,2024-10-20
33130,29672,8,2024-02-23,2024-02-28
33131,40824,3,2026-03-09,2026-03-13
33132,12201,7,2024-01-20,2024-01-30
33133,2887,3,2026-05-23,2026-05-26
33134,47243,7,2025-01-20,2025-01-23
33135,38430,6,2024-03-25,2024-04-02
33136,14336,5,2024-08-13,2024-08-19
33137,20269,8,2026-04-11,2026-04-15
33138,19176,6,2025-11-05,2025-11-14
33139,38602,8,2024-07-11,2024-07-16
33140,20428,8,2025-02-06,2025-02-14
33141,25867,3,2024-05-27,2024-05-28
33142,15879,10,2026-05-08,2026-05-17
33143,39413,1,2025-06-13,2025-06-18
33144,38204,2,2024-02-12,2024-02-22
33145,16074,4,2025-06-27,2025-06-30
33146,1580,9,2026-03-24,2026-04-01
33147,24776,5,2025-10-28,2025-11-04
33148,37878,6,2026-09-07,2026-09-12
33149,31813,1,2026-03-21,2026-03-26
33150,29238,8,2026-04-05,2026-04-07
33151,12823,3,2024-11-09,2024-11-13
33152,13200,1,2026-01-20,2026-01-30
33153,3308,5,2024-12-30,2024-12-31
33154,9388,8,2026-02-20,2026-03-02
33155,14816,10,2025-03-18,2025-03-25
33156,43505,5,2024-01-05,2024-01-06
33157,7083,5,2025-03-12,2025-03-18
33158,20465,9,2026-09-07,2026-09-11
33159,10200,10,2024-09-09,2024-09-15
33160,7475,4,2024-08-28,2024-09-01
33161,6276,7,2024-05-26,2024-06-05
33162,36623,5,2026-06-16,2026-06-22
33163,33279,5,2025-06-07,2025-06-12
33164,44449,6,2024-11-24,2024-12-01
33165,13887,8,2024-01-10,2024-01-13
33166,13287,10,2025-02-11,2025-02-20
33167,30636,6,2024-07-24,2024-08-02
33168,26208,7,2024-04-25,2024-04-30
33169,29924,4,2025-02-19,2025-02-24
33170,15332,6,2025-08-05,2025-08-14
33171,27722,9,2024-09-26,2024-10-06
33172,15916,10,2025-12-05,2025-12-13
33173,13934,3,2025-12-31,2026-01-07
33174,14736,6,2024-02-08,2024-02-15
33175,47771,3,2024-11-08,2024-11-10
33176,35962,4,2026-06-01,2026-06-11
33177,18926,5,2024-06-12,2024-06-22
33178,17984,8,2025-02-04,2025-02-06
33179,29779,9,2024-04-29,2024-05-08
33180,14703,5,2025-09-23,2025-09-28
33181,35141,5,2025-10-15,2025-10-19
33182,18204,9,2025-12-21,2025-12-26
33183,24076,8,2026-04-12,2026-04-14
33184,39458,3,2024-06-16,2024-06-20
33185,11820,3,2026-08-15,2026-08-20
33186,11722,1,2026-02-26,2026-02-27
33187,49197,5,2024-04-21,2024-05-01
33188,771,8,2025-08-31,2025-09-06
33189,38803,10,2026-05-30,2026-06-04
33190,49398,5,2026-06-26,2026-06-30
33191,45516,6,2024-01-06,2024-01-09
33192,24012,2,2024-09-01,2024-09-10
33193,25771,4,2024-06-13,2024-06-15
33194,20245,10,2024-12-31,2025-01-04
33195,26109,4,2025-09-04,2025-09-10
33196,11706,5,2024-11-05,2024-11-11
33197,46515,3,2025-10-21,2025-10-27
33198,15934,8,2025-01-28,2025-02-06
33199,48953,6,2024-04-22,2024-04-29
33200,31577,5,2024-03-29,2024-04-02
33201,28076,6,2025-07-11,2025-07-16
33202,21566,3,2026-04-28,2026-04-29
33203,5755,5,2025-05-26,2025-05-29
33204,36729,10,2024-12-19,2024-12-20
33205,15735,1,2024-11-18,2024-11-21
33206,44707,3,2024-10-24,2024-10-25
33207,1895,2,2024-05-22,2024-05-31
33208,46482,10,2025-10-09,2025-10-11
33209,14970,10,2026-01-21,2026-01-26
33210,41890,7,2024-04-17,2024-04-21
33211,22920,1,2026-02-21,2026-03-01
33212,45396,7,2026-07-10,2026-07-13
33213,31444,9,2025-12-28,2026-01-01
33214,30047,9,2026-07-18,2026-07-22
33215,25885,6,2026-06-30,2026-07-10
33216,34149,8,2025-11-16,2025-11-25
33217,46006,7,2024-07-20,2024-07-28
33218,37763,4,2026-03-20,2026-03-29
33219,13889,8,2024-05-21,2024-05-28
33220,16105,10,2026-03-14,2026-03-17
33221,20502,2,2024-10-02,2024-10-12
33222,32440,4,2025-04-26,2025-05-05
33223,2722,3,2024-06-25,2024-06-29
33224,22887,7,2026-03-19,2026-03-27
33225,47640,6,2025-12-06,2025-12-09
33226,3241,8,2024-01-06,2024-01-15
33227,26573,8,2026-04-03,2026-04-09
33228,43484,7,2026-07-02,2026-07-08
33229,44322,5,2024-11-03,2024-11-11
33230,773,9,2026-02-25,2026-03-07
33231,46128,5,2024-10-01,2024-10-07
33232,35229,5,2025-12-06,2025-12-14
33233,7020,9,2025-11-01,2025-11-09
33234,34034,7,2024-09-27,2024-10-04
33235,24290,9,2024-06-28,2024-07-07
33236,7615,10,2025-07-25,2025-07-29
33237,538,4,2026-07-11,2026-07-20
33238,20767,1,2024-06-28,2024-06-30
33239,8407,4,2026-01-06,2026-01-08
33240,22185,3,2026-07-27,2026-08-05
33241,44328,4,2026-07-24,2026-08-03
33242,8261,6,2026-06-26,2026-07-04
33243,31779,6,2025-05-03,2025-05-07
33244,22856,2,2026-03-04,2026-03-12
33245,6390,1,2026-08-06,2026-08-11
33246,8769,5,2024-03-30,2024-04-02
33247,15363,3,2025-12-25,2025-12-27
33248,32433,3,2025-06-05,2025-06-10
33249,13461,3,2025-08-27,2025-08-29
33250,28929,5,2024-12-26,2024-12-29
33251,38554,6,2025-01-18,2025-01-27
33252,28223,10,2026-09-15,2026-09-25
33253,20039,3,2024-10-26,2024-11-02
33254,12658,9,2026-09-03,2026-09-09
33255,1205,10,2025-03-05,2025-03-11
33256,34159,1,2024-04-25,2024-04-26
33257,34991,3,2026-06-08,2026-06-14
33258,44155,10,2026-01-29,2026-02-03
33259,48463,4,2026-05-02,2026-05-08
33260,27703,7,2026-08-28,2026-09-04
33261,21354,10,2025-01-29,2025-02-03
33262,16695,7,2025-01-08,2025-01-14
33263,11791,3,2024-08-18,2024-08-26
33264,9642,7,2025-05-10,2025-05-13
33265,2074,6,2025-10-28,2025-11-06
33266,8959,9,2025-06-14,2025-06-22
33267,27199,4,2025-01-26,2025-01-27
33268,3760,10,2025-01-17,2025-01-22
33269,3432,7,2026-04-11,2026-04-18
33270,10640,8,2024-09-16,2024-09-19
33271,41489,9,2025-01-04,2025-01-12
33272,49814,4,2025-01-27,2025-02-02
33273,30316,10,2025-11-08,2025-11-13
33274,25094,7,2026-02-01,2026-02-10
33275,34696,6,2026-06-07,2026-06-14
33276,11110,5,2025-06-09,2025-06-12
33277,46420,5,2024-11-20,2024-11-25
33278,29393,8,2026-01-08,2026-01-17
33279,18853,9,2024-01-21,2024-01-23
33280,31792,9,2025-04-01,2025-04-09
33281,12407,1,2025-05-18,2025-05-23
33282,40746,3,2026-05-14,2026-05-16
33283,7025,2,2026-06-21,2026-06-23
33284,3529,10,2025-04-15,2025-04-17
33285,42061,7,2025-09-27,2025-10-02
33286,924,9,2026-01-06,2026-01-13
33287,38080,4,2025-12-26,2026-01-02
33288,27004,2,2024-10-19,2024-10-24
33289,9491,8,2026-07-31,2026-08-06
33290,12744,4,2026-07-31,2026-08-05
33291,49467,4,2025-01-21,2025-01-27
33292,23865,7,2025-06-02,2025-06-07
33293,25306,5,2026-01-08,2026-01-13
33294,42230,2,2025-11-20,2025-11-25
33295,1468,9,2026-01-23,2026-01-29
33296,31764,2,2024-02-19,2024-02-24
33297,15629,6,2025-11-24,2025-11-29
33298,33845,3,2025-09-29,2025-10-07
33299,22462,6,2024-09-12,2024-09-21
33300,9009,3,2024-04-30,2024-05-10
33301,35532,10,2026-06-14,2026-06-23
33302,8368,6,2026-02-16,2026-02-25
33303,33142,1,2025-05-07,2025-05-11
33304,17095,9,2026-05-03,2026-05-06
33305,5909,6,2025-06-26,2025-07-02
33306,17477,5,2025-11-16,2025-11-17
33307,5630,2,2024-06-16,2024-06-25
33308,27151,2,2024-10-25,2024-10-29
33309,42694,6,2025-07-09,2025-07-17
33310,46594,1,2024-10-25,2024-11-04
33311,32799,4,2024-08-21,2024-08-30
33312,22081,6,2025-08-27,2025-08-28
33313,46179,8,2025-03-27,2025-03-31
33314,10894,2,2025-08-13,2025-08-19
33315,8918,6,2025-11-15,2025-11-24
33316,13625,3,2026-07-07,2026-07-13
33317,41740,6,2025-12-12,2025-12-13
33318,26979,3,2024-11-17,2024-11-25
33319,33247,2,2024-05-22,2024-06-01
33320,22260,7,2026-06-15,2026-06-25
33321,3398,6,2026-05-03,2026-05-12
33322,11065,1,2026-03-10,2026-03-19
33323,3998,6,2026-09-11,2026-09-13
33324,28860,1,2024-09-24,2024-09-27
33325,4994,9,2024-08-06,2024-08-12
33326,22873,2,2025-05-28,2025-06-06
33327,24763,4,2024-01-09,2024-01-18
33328,20921,7,2024-04-19,2024-04-28
33329,4092,5,2026-06-14,2026-06-22
33330,37060,2,2025-08-18,2025-08-26
33331,79,1,2024-07-13,2024-07-15
33332,41542,1,2024-06-14,2024-06-16
33333,30623,2,2024-01-16,2024-01-17
33334,45153,5,2026-08-26,2026-09-04
33335,13947,4,2025-02-20,2025-02-26
33336,16879,5,2026-04-14,2026-04-17
33337,31040,2,2025-08-09,2025-08-12
33338,38657,7,2026-06-18,2026-06-26
33339,11520,5,2025-10-05,2025-10-15
33340,15897,8,2024-04-21,2024-04-27
33341,4158,7,2026-02-28,2026-03-07
33342,1473,9,2026-01-20,2026-01-22
33343,36399,1,2025-09-09,2025-09-13
33344,17689,5,2025-08-17,2025-08-27
33345,45198,8,2025-01-11,2025-01-14
33346,19625,2,2024-02-20,2024-02-27
33347,31661,4,2025-06-04,2025-06-09
33348,13046,8,2024-09-06,2024-09-07
33349,30149,7,2025-05-24,2025-05-30
33350,41107,1,2024-05-05,2024-05-11
33351,22663,3,2024-02-03,2024-02-09
33352,40364,6,2025-04-21,2025-04-30
33353,30964,6,2026-02-10,2026-02-17
33354,21193,1,2026-03-12,2026-03-14
33355,44220,1,2025-12-05,2025-12-15
33356,13464,9,2026-05-19,2026-05-26
33357,49695,10,2024-11-15,2024-11-18
33358,11153,3,2024-08-16,2024-08-21
33359,46069,3,2026-01-17,2026-01-23
33360,37005,3,2025-11-15,2025-11-21
33361,37137,10,2026-08-09,2026-08-18
33362,40023,6,2026-08-03,2026-08-07
33363,14407,9,2025-11-20,2025-11-28
33364,33753,6,2024-11-20,2024-11-28
33365,6113,4,2026-01-06,2026-01-15
33366,14116,1,2026-05-02,2026-05-08
33367,11706,9,2024-10-10,2024-10-20
33368,10427,9,2025-04-10,2025-04-15
33369,23503,6,2025-03-08,2025-03-17
33370,43645,8,2024-10-23,2024-10-30
33371,49614,8,2025-06-07,2025-06-09
33372,41333,1,2024-07-16,2024-07-22
33373,23153,10,2024-03-09,2024-03-15
33374,47195,7,2026-07-03,2026-07-05
33375,47641,6,2025-12-06,2025-12-12
33376,26943,8,2024-12-05,2024-12-09
33377,31595,4,2025-12-04,2025-12-08
33378,25305,1,2024-02-26,2024-03-07
33379,26083,7,2026-07-19,2026-07-29
33380,27855,9,2024-09-23,2024-09-30
33381,4609,5,2024-06-15,2024-06-22
33382,30981,9,2024-12-19,2024-12-21
33383,26558,2,2024-03-21,2024-03-27
33384,13924,1,2024-04-23,2024-04-26
33385,37522,7,2025-11-01,2025-11-05
33386,4740,4,2025-10-01,2025-10-02
33387,49187,1,2026-02-24,2026-02-28
33388,35176,2,2024-12-17,2024-12-25
33389,5660,4,2026-03-12,2026-03-17
33390,45671,7,2025-04-10,2025-04-16
33391,29530,1,2026-01-12,2026-01-14
33392,11865,9,2024-08-04,2024-08-11
33393,6618,8,2026-04-22,2026-05-02
33394,33152,6,2026-08-12,2026-08-13
33395,22558,4,2024-08-30,2024-08-31
33396,19808,7,2024-11-24,2024-11-25
33397,29951,2,2025-11-01,2025-11-07
33398,30947,9,2024-03-28,2024-03-29
33399,7612,8,2025-04-11,2025-04-17
33400,47504,2,2025-08-01,2025-08-06
33401,4917,4,2025-02-13,2025-02-16
33402,8218,8,2025-12-30,2026-01-04
33403,13978,7,2024-11-18,2024-11-20
33404,37777,10,2026-07-31,2026-08-02
33405,11276,2,2025-06-02,2025-06-11
33406,18421,4,2026-04-11,2026-04-21
33407,4642,2,2026-04-05,2026-04-08
33408,43404,4,2024-11-24,2024-12-03
33409,47793,4,2024-09-15,2024-09-21
33410,915,2,2024-01-17,2024-01-21
33411,42539,9,2024-05-06,2024-05-15
33412,19477,9,2025-01-19,2025-01-20
33413,35717,7,2026-09-04,2026-09-10
33414,44210,8,2024-08-24,2024-08-25
33415,37936,9,2024-08-29,2024-09-06
33416,45297,2,2025-06-25,2025-07-04
33417,40031,2,2025-05-13,2025-05-21
33418,37592,7,2026-06-04,2026-06-08
33419,36788,7,2025-03-03,2025-03-04
33420,40555,1,2026-08-21,2026-08-24
33421,31487,2,2024-01-22,2024-02-01
33422,28059,5,2024-07-15,2024-07-24
33423,39458,1,2026-05-24,2026-06-02
33424,13120,10,2025-01-15,2025-01-25
33425,24988,7,2024-06-22,2024-06-28
33426,40003,4,2024-03-11,2024-03-18
33427,129,9,2024-04-11,2024-04-18
33428,29220,5,2024-12-27,2024-12-30
33429,16430,1,2026-04-07,2026-04-11
33430,15253,4,2025-07-23,2025-07-31
33431,13004,2,2024-04-23,2024-04-29
33432,45435,7,2024-04-07,2024-04-15
33433,18608,5,2025-06-27,2025-07-06
33434,43008,6,2024-03-10,2024-03-19
33435,31521,4,2025-05-16,2025-05-26
33436,34164,8,2024-07-28,2024-08-05
33437,25288,2,2025-11-22,2025-12-01
33438,9534,4,2026-05-10,2026-05-16
33439,8910,2,2024-01-22,2024-01-31
33440,43293,5,2024-03-07,2024-03-09
33441,6449,6,2024-04-01,2024-04-10
33442,25171,10,2025-01-21,2025-01-24
33443,28282,3,2025-04-09,2025-04-18
33444,37183,10,2024-04-19,2024-04-21
33445,39181,1,2024-01-17,2024-01-18
33446,18353,2,2025-05-09,2025-05-18
33447,38687,3,2025-11-24,2025-11-25
33448,10357,3,2024-12-20,2024-12-21
33449,2997,7,2024-03-20,2024-03-23
33450,4088,3,2025-03-04,2025-03-05
33451,5083,6,2024-04-15,2024-04-21
33452,48749,3,2026-04-02,2026-04-11
33453,11474,2,2025-11-05,2025-11-13
33454,27144,3,2025-01-16,2025-01-24
33455,20834,8,2025-07-27,2025-08-02
33456,11496,1,2025-12-28,2026-01-05
33457,44021,2,2025-06-12,2025-06-17
33458,32306,1,2026-05-19,2026-05-26
33459,8489,9,2025-06-25,2025-06-28
33460,21322,10,2025-07-12,2025-07-14
33461,28686,8,2024-06-21,2024-06-29
33462,3946,10,2024-03-26,2024-04-05
33463,2633,10,2025-01-26,2025-02-03
33464,48534,10,2025-05-02,2025-05-09
33465,44441,1,2025-10-13,2025-10-23
33466,36667,1,2024-11-30,2024-12-01
33467,17661,6,2024-12-04,2024-12-09
33468,34412,10,2025-10-30,2025-10-31
33469,8616,9,2024-12-30,2025-01-05
33470,47779,4,2025-03-05,2025-03-12
33471,49403,2,2024-09-16,2024-09-20
33472,2754,8,2026-05-29,2026-06-08
33473,25508,7,2025-02-07,2025-02-08
33474,8813,6,2024-12-04,2024-12-07
33475,41944,4,2026-08-21,2026-08-27
33476,32223,10,2025-02-03,2025-02-05
33477,29950,4,2025-09-28,2025-09-29
33478,41194,2,2024-02-06,2024-02-07
33479,23361,6,2025-12-02,2025-12-08
33480,26460,4,2025-06-15,2025-06-25
33481,10878,2,2025-04-17,2025-04-22
33482,25171,7,2026-03-26,2026-04-04
33483,45816,10,2026-07-21,2026-07-25
33484,8651,9,2026-02-20,2026-02-26
33485,35318,4,2024-02-25,2024-03-03
33486,43053,3,2024-10-02,2024-10-03
33487,42676,9,2025-10-24,2025-10-30
33488,49421,9,2025-09-06,2025-09-16
33489,31172,9,2026-04-20,2026-04-21
33490,39252,2,2024-09-21,2024-10-01
33491,48164,1,2025-02-01,2025-02-10
33492,7073,10,2025-08-15,2025-08-22
33493,16280,7,2025-05-27,2025-05-29
33494,22772,7,2025-01-01,2025-01-08
33495,45469,6,2025-12-22,2025-12-24
33496,27175,1,2026-03-18,2026-03-21
33497,3857,7,2024-05-31,2024-06-06
33498,2543,6,2025-06-30,2025-07-06
33499,19914,7,2024-04-18,2024-04-19
33500,13931,5,2026-05-21,2026-05-22
33501,15885,8,2026-07-30,2026-08-02
33502,45427,5,2026-07-09,2026-07-14
33503,30287,8,2024-01-12,2024-01-15
33504,26851,7,2025-02-08,2025-02-17
33505,32467,5,2026-02-03,2026-02-07
33506,36625,1,2024-12-09,2024-12-11
33507,8465,5,2025-02-19,2025-02-28
33508,908,6,2024-03-28,2024-04-06
33509,40567,1,2024-11-12,2024-11-17
33510,13567,4,2026-06-15,2026-06-20
33511,430,7,2025-05-03,2025-05-13
33512,5285,5,2026-01-09,2026-01-11
33513,18214,2,2025-04-04,2025-04-08
33514,6429,6,2024-08-22,2024-08-26
33515,10111,4,2025-09-24,2025-09-28
33516,43015,7,2026-01-19,2026-01-27
33517,37282,4,2026-03-10,2026-03-17
33518,12732,4,2026-06-23,2026-06-30
33519,23798,7,2024-12-05,2024-12-12
33520,13272,2,2025-10-18,2025-10-27
33521,20168,9,2026-02-13,2026-02-23
33522,5283,8,2024-03-06,2024-03-07
33523,30780,9,2025-03-29,2025-04-02
33524,41307,1,2024-06-12,2024-06-16
33525,3808,2,2025-10-31,2025-11-01
33526,24879,7,2025-06-01,2025-06-05
33527,23690,1,2025-04-29,2025-05-03
33528,1410,9,2025-11-19,2025-11-23
33529,48353,10,2024-05-29,2024-06-07
33530,22359,8,2026-07-22,2026-08-01
33531,35010,2,2026-06-07,2026-06-08
33532,44004,8,2025-12-10,2025-12-14
33533,9683,3,2024-11-25,2024-11-27
33534,4889,9,2025-02-26,2025-03-01
33535,29029,3,2024-01-22,2024-01-25
33536,36206,3,2025-07-11,2025-07-21
33537,13613,9,2024-06-26,2024-06-30
33538,16848,2,2024-04-04,2024-04-06
33539,24042,9,2024-09-04,2024-09-09
33540,3112,7,2026-04-17,2026-04-22
33541,11662,9,2026-01-25,2026-02-03
33542,6056,7,2026-01-12,2026-01-14
33543,39168,5,2024-01-08,2024-01-09
33544,32437,4,2024-12-09,2024-12-10
33545,25,5,2024-02-15,2024-02-16
33546,16605,8,2024-06-06,2024-06-09
33547,40184,10,2026-07-05,2026-07-09
33548,5251,8,2024-01-08,2024-01-09
33549,33633,7,2026-03-11,2026-03-17
33550,18930,1,2025-06-03,2025-06-08
33551,42466,2,2025-08-07,2025-08-08
33552,26845,10,2025-02-11,2025-02-12
33553,30490,9,2024-08-11,2024-08-14
