PaymentID,OrderID,PaymentMethod,PaymentDate,Amount
33062,24305,Cash,2025-01-10,115.62
33063,14806,Cash,2025-10-30,3290.18
33064,41680,PayPal,2026-04-01,3678.24
33065,17204,Bank Transfer,2025-07-05,37.45
33066,29638,Bank Transfer,2025-06-10,909.88
33067,4194,Debit Card,2024-05-23,1929.91
33068,50,PayPal,2026-07-07,296.82
33069,49897,Credit Card,2024-10-28,1384.01
33070,8040,PayPal,2024-09-05,4183.28
33071,44,PayPal,2025-12-29,2948.04
33072,46799,Debit Card,2025-11-08,2308.54
33073,29951,Cash,2025-08-22,88.07
33074,1711,PayPal,2026-06-28,3020.11
33075,3483,Credit Card,2026-01-19,750.23
33076,40082,Credit Card,2024-07-27,1160.38
33077,49609,Credit Card,2026-07-22,1861.33
33078,6941,Bank Transfer,2025-08-27,3092.96
33079,45347,PayPal,2025-01-28,501.48
33080,28890,Cash,2025-10-19,3770.36
33081,28075,Debit Card,2026-07-26,4105.22
33082,28759,PayPal,2026-04-09,3323.75
33083,6051,Credit Card,2024-02-16,948.13
33084,17760,PayPal,2025-02-28,3663.07
33085,42988,Bank Transfer,2025-06-05,2469.42
33086,8345,Credit Card,2024-12-05,3296.81
33087,43045,Credit Card,2024-04-05,4157.62
33088,14874,PayPal,2024-01-24,4849.21
33089,32007,Credit Card,2024-02-12,3426.68
33090,4827,Debit Card,2025-06-01,4342.8
33091,4545,PayPal,2026-06-19,4659.74
33092,5164,PayPal,2025-11-12,4665.8
33093,46783,Debit Card,2024-06-26,2378.93
33094,36323,Cash,2025-06-09,1020.63
33095,1422,Debit Card,2024-01-24,3104.9
33096,29824,PayPal,2024-03-08,1331.14
33097,41277,Debit Card,2025-10-09,4303.61
33098,4777,Cash,2026-08-09,481.49
33099,43372,Debit Card,2025-06-05,3781.75
33100,14627,Bank Transfer,2026-02-24,479.94
33101,41212,Debit Card,2024-04-12,4751.48
33102,46894,Cash,2024-10-16,3573.46
33103,37173,PayPal,2024-06-04,99.77
33104,27679,Bank Transfer,2025-04-19,3513.39
33105,18659,Debit Card,2024-11-04,4422.06
33106,29143,Debit Card,2024-09-13,3892.65
33107,9715,Cash,2025-03-14,3545.26
33108,43794,Debit Card,2024-06-11,2164.5
33109,20890,Cash,2024-10-25,569.2
33110,6589,Bank Transfer,2024-07-24,518.74
33111,34342,Bank Transfer,2025-11-19,448.46
33112,41624,PayPal,2026-07-04,1881.43
33113,38345,PayPal,2024-10-11,740.66
33114,44654,Debit Card,2024-11-16,1240.21
33115,46326,Debit Card,2025-03-16,4123.14
33116,21279,Debit Card,2026-01-31,3328.25
33117,389,Debit Card,2026-03-06,1623.89
33118,42893,Credit Card,2026-03-14,2674.56
33119,13173,PayPal,2024-10-31,337.61
33120,3333,Credit Card,2024-03-21,2508.44
33121,22646,PayPal,2025-05-07,1131.24
33122,31154,Bank Transfer,2025-01-20,4474.34
33123,49591,Bank Transfer,2024-03-21,4653.16
33124,26092,Bank Transfer,2025-01-13,2074.49
33125,36219,Cash,2024-10-07,410.08
33126,18685,Debit Card,2025-11-17,889.77
33127,29214,Bank Transfer,2024-02-20,3265.09
33128,39348,PayPal,2026-08-12,4726.73
33129,37545,Debit Card,2026-06-17,3483.13
33130,2197,Cash,2024-12-28,4823.12
33131,24374,PayPal,2024-04-16,4927.78
33132,41617,Credit Card,2025-04-03,496.38
33133,49690,Cash,2025-03-06,3410.16
33134,46302,Cash,2024-08-09,2482.8
33135,43060,Debit Card,2026-03-31,91.02
33136,9398,Debit Card,2024-07-28,2637.11
33137,1000,Bank Transfer,2024-07-11,2724.6
33138,32664,PayPal,2024-07-06,4666.7
33139,6580,Bank Transfer,2024-09-12,4255.36
33140,38850,Cash,2026-08-29,4971.62
33141,37373,Credit Card,2024-06-15,31.02
33142,17132,Bank Transfer,2026-07-20,4573.98
33143,9677,PayPal,2024-02-07,4711.25
33144,34779,Credit Card,2026-07-03,650.33
33145,11529,Cash,2026-04-04,4922.45
33146,20313,PayPal,2026-01-07,1173.55
33147,26625,Credit Card,2024-07-14,443.72
33148,41862,Credit Card,2025-08-27,929.06
33149,32883,PayPal,2024-10-29,489.15
33150,11155,Bank Transfer,2026-08-29,2594.06
33151,27108,Debit Card,2025-06-29,1224.51
33152,33740,Debit Card,2025-06-03,3721.46
33153,26030,PayPal,2025-02-06,3442.79
33154,12027,Cash,2026-06-24,1470.45
33155,15397,Debit Card,2024-06-15,4087.04
33156,14263,PayPal,2024-09-02,1291.92
33157,37348,Debit Card,2024-07-27,3675.55
33158,16655,Bank Transfer,2024-12-21,3582.15
33159,49316,PayPal,2025-01-01,1478.48
33160,1723,PayPal,2026-04-07,904.56
33161,10966,Debit Card,2026-04-14,1018.06
33162,37118,Debit Card,2024-10-30,782.44
33163,49335,Credit Card,2024-08-10,2034.52
33164,432,Cash,2025-02-08,3059.71
33165,26468,Debit Card,2025-07-22,79.16
33166,18952,Cash,2024-02-22,3266.29
33167,46420,Cash,2026-06-18,1087.79
33168,3210,Bank Transfer,2024-04-17,698.1
33169,22110,PayPal,2024-12-09,434.39
33170,10606,Cash,2025-04-02,981.67
33171,21019,PayPal,2026-03-10,614.93
33172,6851,Debit Card,2026-01-14,546.9
33173,38668,Credit Card,2026-04-21,3555.59
33174,44367,Bank Transfer,2025-12-30,4080.97
33175,29601,PayPal,2024-09-22,1581.6
33176,8294,Debit Card,2024-10-24,703.01
33177,2646,Bank Transfer,2025-12-12,174.63
33178,25176,Bank Transfer,2026-01-24,2111.3
33179,5198,Credit Card,2024-02-26,2417.38
33180,22818,Debit Card,2025-12-14,4100.67
33181,16527,PayPal,2025-10-01,117.22
33182,38727,Debit Card,2026-03-29,1048.89
33183,45938,Credit Card,2025-10-24,4306.84
33184,10230,PayPal,2024-03-17,3470.38
33185,13302,Cash,2025-12-04,4361.72
33186,34787,Credit Card,2026-08-13,600.03
33187,39254,Bank Transfer,2026-04-15,703.09
33188,39755,Cash,2026-09-01,1040.68
33189,35920,PayPal,2024-01-11,3351.32
33190,39237,PayPal,2026-07-14,1481.67
33191,5278,PayPal,2026-03-15,2818.19
33192,5513,PayPal,2025-08-22,825.7
33193,47857,PayPal,2024-01-12,1978.99
33194,1396,Bank Transfer,2026-09-03,416.17
33195,18523,Debit Card,2025-09-14,3622.74
33196,38725,PayPal,2024-12-13,1017.55
33197,5167,PayPal,2026-04-22,449.4
33198,28791,Bank Transfer,2024-10-20,4992.54
33199,37404,PayPal,2024-05-20,559.32
33200,25836,Bank Transfer,2024-04-07,4284.96
33201,15315,Debit Card,2024-10-15,1592.61
33202,11648,PayPal,2026-06-25,2292.44
33203,11683,Debit Card,2025-01-22,1818.06
33204,8089,Bank Transfer,2025-02-13,1603.73
33205,35141,Bank Transfer,2025-10-20,2721.69
33206,8481,Credit Card,2024-06-09,3959.91
33207,26400,Bank Transfer,2025-09-15,3803.18
33208,21344,Credit Card,2026-07-02,4146.2
33209,12918,Credit Card,2026-03-28,2681.72
33210,16943,Credit Card,2024-04-14,4069.53
33211,17277,Cash,2026-09-13,1047.45
33212,28584,Cash,2026-05-28,3965.53
33213,11474,Credit Card,2024-10-18,1991.95
33214,26366,Cash,2025-02-06,4669.6
33215,39206,PayPal,2024-11-29,1578.48
33216,32599,Bank Transfer,2025-10-14,4446.41
33217,41123,Credit Card,2024-12-16,433.5
33218,40514,Credit Card,2026-03-26,2297.29
33219,1584,Cash,2025-02-26,3337.1
33220,17077,Credit Card,2026-01-13,1447.92
33221,23199,Credit Card,2026-01-10,2819.43
33222,42047,Credit Card,2025-04-06,44.46
33223,41505,Credit Card,2024-06-04,1860.05
33224,31833,Debit Card,2025-03-23,3982.33
33225,20043,Credit Card,2025-10-09,4332.99
33226,8510,PayPal,2024-05-04,1870.93
33227,1053,Cash,2025-03-17,3050.15
33228,11367,Credit Card,2025-08-03,2119.29
33229,30953,PayPal,2025-03-06,2617.67
33230,43237,Bank Transfer,2025-06-22,3837.98
33231,14222,Cash,2024-06-09,3098.31
33232,16262,Credit Card,2024-09-15,2827.11
33233,39313,Debit Card,2026-06-24,2677.16
33234,36649,Debit Card,2026-04-15,2062.92
33235,37046,Credit Card,2026-01-08,4985.54
33236,24542,Cash,2026-01-07,4259.34
33237,20416,PayPal,2025-02-22,4177.28
33238,20226,PayPal,2026-01-22,3934.6
33239,8098,Bank Transfer,2025-05-10,2063.96
33240,42304,Debit Card,2026-01-29,3831.29
33241,14964,Credit Card,2024-10-23,136.87
33242,24947,Bank Transfer,2024-05-14,1034.92
33243,23043,Credit Card,2024-07-14,2840.8
33244,43539,Cash,2024-05-15,2289.93
33245,9852,PayPal,2025-10-30,3415.84
33246,23004,PayPal,2026-08-19,616.9
33247,26026,Bank Transfer,2025-06-04,2596.43
33248,18541,Credit Card,2024-02-22,944.42
33249,4512,Credit Card,2024-06-11,3357.98
33250,28284,Credit Card,2026-01-17,1310.36
33251,5793,PayPal,2026-01-28,966.17
33252,13998,Cash,2025-09-18,2558.99
33253,33291,Bank Transfer,2025-08-10,1250.98
33254,38363,Cash,2025-01-19,3363.59
33255,24709,Credit Card,2025-06-29,695.81
33256,48745,Credit Card,2026-03-14,93.72
33257,41205,Debit Card,2024-04-16,3473.85
33258,6556,Cash,2025-01-07,1260.92
33259,41772,Bank Transfer,2025-10-26,1372.9
33260,43811,PayPal,2024-07-20,743.9
33261,21613,PayPal,2026-02-16,4376.87
33262,48310,PayPal,2025-04-10,2412.86
33263,49126,Credit Card,2024-11-25,119.9
33264,48771,PayPal,2026-09-13,4881.65
33265,25638,PayPal,2025-06-05,3649.77
33266,37373,Cash,2026-03-04,3655.21
33267,30085,PayPal,2025-07-07,1972.37
33268,19887,Debit Card,2024-07-28,617.5
33269,10794,Credit Card,2026-08-24,4714.73
33270,26272,Debit Card,2026-09-02,4881.78
33271,40236,Credit Card,2024-04-17,4179.93
33272,47510,Bank Transfer,2025-02-08,1923.68
33273,44520,PayPal,2026-04-03,1335.69
33274,3496,Bank Transfer,2024-12-24,2717.39
33275,7164,Credit Card,2026-06-22,3014.31
33276,22341,Credit Card,2024-04-27,3584.86
33277,26160,Debit Card,2025-06-14,2106.76
33278,48495,Cash,2024-06-18,430.82
33279,20079,Cash,2026-06-15,2549.74
33280,35744,Bank Transfer,2025-12-03,375.11
33281,7695,Debit Card,2024-05-16,3191.3
33282,19967,Credit Card,2025-09-26,110.17
33283,39751,PayPal,2024-07-17,3146.7
33284,7171,Bank Transfer,2025-08-31,4959.28
33285,26938,Credit Card,2025-09-30,2607.3
33286,21518,Credit Card,2025-11-25,4927.59
33287,1132,Cash,2024-02-04,3776.54
33288,31896,Credit Card,2024-11-02,2911.01
33289,30693,Bank Transfer,2024-09-12,1279.43
33290,41907,PayPal,2026-07-21,102.85
33291,13414,Debit Card,2025-05-29,150.31
33292,31762,Bank Transfer,2026-04-06,1935.71
33293,2491,Cash,2025-04-23,2669.24
33294,15482,Cash,2026-05-29,4918.05
33295,5400,PayPal,2024-12-30,2736.47
33296,10608,Cash,2024-04-12,480.22
33297,41061,PayPal,2026-03-22,4803.78
33298,22830,Debit Card,2026-09-09,1880.83
33299,4668,Cash,2025-06-17,4594.66
33300,47273,Cash,2024-10-17,2846.48
33301,28545,PayPal,2025-02-26,4139.37
33302,36659,Credit Card,2025-09-03,2410.72
33303,33764,PayPal,2026-05-18,1687.16
33304,3164,Credit Card,2025-05-22,1388.86
33305,6970,Credit Card,2025-02-15,4190.77
33306,6358,PayPal,2024-02-03,4548.14
33307,40977,Bank Transfer,2024-01-15,2663.36
33308,33795,Credit Card,2025-05-30,2994.29
33309,8036,PayPal,2024-09-13,3538.87
33310,20204,Debit Card,2024-07-22,3773.1
33311,46057,Cash,2024-02-14,3042.2
33312,32999,Cash,2026-09-13,1393.41
33313,42732,Cash,2024-06-14,4592.62
33314,1283,Bank Transfer,2024-01-11,409.52
33315,29475,Cash,2026-06-06,2275.23
33316,22183,Credit Card,2026-08-18,3404.12
33317,2000,Cash,2025-04-12,2372.25
33318,1933,Credit Card,2025-05-24,4621.92
33319,20105,Debit Card,2024-02-22,4478.63
33320,16051,Debit Card,2025-07-10,4072.37
33321,29451,Debit Card,2025-09-13,1282.23
33322,28759,Credit Card,2024-06-26,4800.28
33323,22718,Debit Card,2024-12-06,4532.32
33324,29258,Credit Card,2025-08-13,4764.68
33325,21949,Debit Card,2026-06-10,169.17
33326,3062,Debit Card,2026-08-22,1559.3
33327,23592,Cash,2025-05-02,2073.88
33328,36540,PayPal,2026-03-16,2865.43
33329,2473,PayPal,2025-04-06,4538.66
33330,20587,Bank Transfer,2025-04-22,770.95
33331,16316,Debit Card,2026-02-26,3030.91
33332,8285,PayPal,2024-02-06,1789.6
33333,14005,Credit Card,2026-03-24,4730.12
33334,48380,Debit Card,2024-01-05,582.11
33335,34901,Cash,2026-03-03,4663.75
33336,19101,Debit Card,2025-06-22,1546.47
33337,15885,Credit Card,2026-03-26,1852.12
33338,49319,Debit Card,2025-12-05,1593.52
33339,14106,PayPal,2025-07-28,197.15
33340,30920,Debit Card,2024-09-14,657.67
33341,1470,Cash,2025-07-19,1142.96
33342,8357,Cash,2026-03-20,2058.57
33343,46806,Credit Card,2025-10-25,3161.86
33344,37775,Cash,2026-01-13,3861.29
33345,32289,Bank Transfer,2025-08-06,4205.36
33346,30651,Debit Card,2024-05-29,4461.82
33347,28333,Debit Card,2024-09-12,305.53
33348,36780,Debit Card,2026-08-24,3144.08
33349,3607,PayPal,2026-04-11,2082.6
33350,7157,Debit Card,2025-12-28,1725.54
33351,46523,Debit Card,2024-12-14,4877.2
33352,30243,PayPal,2026-09-01,3113.6
33353,12051,Credit Card,2025-03-27,3416.1
33354,9176,Credit Card,2025-04-10,709.26
33355,49249,Bank Transfer,2024-02-05,1045.94
33356,34053,PayPal,2025-06-27,1941.62
33357,30838,Debit Card,2025-08-09,3710.34
33358,38338,Credit Card,2024-06-23,1351.47
33359,15334,Debit Card,2024-09-16,482.08
33360,10427,PayPal,2024-10-01,304.01
33361,37947,Cash,2025-08-01,2415.26
33362,39447,Credit Card,2024-09-23,3473.44
33363,15780,PayPal,2025-08-19,345.08
33364,17114,Credit Card,2025-07-11,4143.12
33365,5336,Bank Transfer,2026-05-19,4381.16
33366,1197,PayPal,2025-04-15,3135.62
33367,20241,Credit Card,2024-01-19,881.0
33368,43914,Debit Card,2024-07-15,3988.62
33369,19406,Credit Card,2024-11-01,3849.68
33370,31167,Credit Card,2026-05-27,988.51
33371,29135,Credit Card,2025-07-16,1531.39
33372,14876,Cash,2025-02-27,657.98
33373,18508,Cash,2026-01-04,4061.9
33374,11472,PayPal,2025-02-19,378.65
33375,43069,Debit Card,2025-02-16,3157.28
33376,32925,Credit Card,2025-09-06,1426.66
33377,27320,Bank Transfer,2026-07-03,1169.31
33378,18785,Bank Transfer,2025-05-10,1689.41
33379,46171,PayPal,2024-07-10,4182.08
33380,3512,Credit Card,2024-08-18,3610.6
33381,5234,PayPal,2024-07-19,4024.58
33382,4647,PayPal,2026-09-04,189.03
33383,13709,Debit Card,2025-12-01,4497.68
33384,43044,Bank Transfer,2025-01-10,3480.96
33385,46655,Bank Transfer,2025-12-13,1980.2
33386,31224,PayPal,2024-10-08,650.56
33387,46079,Debit Card,2026-02-19,1291.69
33388,34273,PayPal,2025-02-17,2157.36
33389,32149,Debit Card,2024-03-29,1123.46
33390,45610,Cash,2024-04-30,1472.26
33391,20773,Credit Card,2024-01-22,4304.42
33392,41675,Debit Card,2024-03-19,118.71
33393,42167,Credit Card,2025-08-03,4281.1
33394,30290,PayPal,2025-10-31,2654.79
33395,40561,Debit Card,2025-04-23,903.32
33396,9766,Bank Transfer,2025-06-07,2802.95
33397,1299,Cash,2024-03-02,3033.71
33398,24473,Bank Transfer,2024-09-22,2091.08
33399,31515,Debit Card,2024-07-17,2803.73
33400,4364,Bank Transfer,2024-02-04,2639.52
33401,8797,Cash,2024-06-15,2190.07
33402,44603,Debit Card,2026-01-14,3823.76
33403,43341,Debit Card,2026-03-10,780.41
33404,7688,Cash,2025-11-22,411.45
33405,48633,Debit Card,2024-02-16,3680.29
33406,49639,Bank Transfer,2026-04-01,2084.85
33407,48113,Cash,2025-04-09,447.8
33408,22044,Debit Card,2026-01-03,69.01
33409,18473,PayPal,2026-04-06,1758.62
33410,29657,Cash,2025-02-09,2413.89
33411,17764,Credit Card,2025-02-09,3142.47
33412,39456,Cash,2025-03-06,2542.18
33413,35363,Credit Card,2024-05-27,2260.6
33414,9034,Credit Card,2025-07-18,477.63
33415,33805,Debit Card,2026-08-22,1523.51
33416,12506,PayPal,2025-05-12,797.26
33417,27368,PayPal,2026-03-11,4301.67
33418,19842,Cash,2026-06-11,3397.99
33419,29859,Bank Transfer,2025-09-24,4124.24
33420,26450,Bank Transfer,2026-06-24,3081.48
33421,9035,Cash,2025-11-07,440.63
33422,24705,Bank Transfer,2026-07-06,959.52
33423,42332,Bank Transfer,2024-12-08,2426.99
33424,11010,Credit Card,2026-01-05,3572.84
33425,25238,Credit Card,2024-06-01,2930.15
33426,6371,PayPal,2026-08-26,2961.66
33427,17732,Credit Card,2025-12-27,3358.68
33428,28413,Debit Card,2024-01-10,4510.07
33429,39108,Bank Transfer,2025-06-20,2745.77
33430,32811,Cash,2024-07-31,2152.41
33431,4761,Cash,2025-12-02,985.82
33432,1616,Cash,2024-02-29,1746.86
33433,16262,Credit Card,2024-10-07,1651.2
33434,17307,Debit Card,2025-06-08,447.72
33435,25546,Debit Card,2024-04-09,4734.5
33436,21169,Debit Card,2025-10-04,4471.88
33437,6298,Cash,2026-06-18,3868.15
33438,31139,Cash,2025-03-23,3662.94
33439,32037,PayPal,2026-05-01,3416.46
33440,9609,PayPal,2025-07-03,1324.29
33441,10247,PayPal,2024-11-12,2659.14
33442,12206,Credit Card,2026-06-12,2775.04
33443,156,PayPal,2026-08-02,933.22
33444,5355,Debit Card,2024-07-02,832.28
33445,33545,Debit Card,2024-07-23,4702.37
33446,40527,Credit Card,2026-06-29,2245.46
33447,18951,Bank Transfer,2026-03-25,2286.97
33448,16666,PayPal,2026-04-18,1797.37
33449,13790,Bank Transfer,2024-08-31,2313.92
33450,18495,Bank Transfer,2024-04-13,3037.65
33451,5331,PayPal,2025-02-08,1175.98
33452,40792,PayPal,2026-04-01,2972.5
33453,2863,Cash,2024-05-08,1808.04
33454,49965,Credit Card,2026-08-20,3660.22
33455,4896,Cash,2025-08-22,3797.82
33456,22398,Cash,2025-10-15,4085.31
33457,10706,Cash,2025-04-22,1355.16
33458,39534,PayPal,2025-05-31,625.1
33459,6626,Debit Card,2025-07-10,36.82
33460,43640,PayPal,2026-06-17,214.09
33461,30178,Credit Card,2025-07-25,1018.58
33462,39442,Credit Card,2025-09-21,559.03
33463,22887,Bank Transfer,2024-02-12,2225.79
33464,9478,Cash,2025-02-17,949.73
33465,26078,Cash,2024-09-06,799.28
33466,22690,Credit Card,2024-03-30,1028.22
33467,40466,Bank Transfer,2025-02-10,272.01
33468,37465,Bank Transfer,2026-02-21,1498.5
33469,46710,Debit Card,2025-10-25,1221.94
33470,25643,PayPal,2026-02-26,4567.05
33471,41371,PayPal,2024-10-11,2609.92
33472,360,Cash,2025-10-21,4104.03
33473,23372,Cash,2024-03-02,351.13
33474,13007,Cash,2024-02-15,1069.12
33475,15611,Debit Card,2026-08-10,1984.01
33476,2487,Bank Transfer,2024-01-19,1224.23
33477,45502,Bank Transfer,2026-09-14,1084.11
33478,38561,Debit Card,2025-03-26,4625.22
33479,47568,PayPal,2026-05-03,3956.66
33480,4201,Cash,2024-08-22,4420.62
33481,28603,Credit Card,2026-02-28,1800.96
33482,11415,Bank Transfer,2024-10-12,2571.44
33483,28384,Cash,2025-04-23,3050.87
33484,33934,Credit Card,2026-02-15,2187.98
33485,26363,Credit Card,2024-05-16,2814.63
33486,45360,PayPal,2025-05-27,2742.37
33487,20576,Debit Card,2025-06-25,4309.29
33488,37610,PayPal,2024-10-26,2805.19
33489,9334,Credit Card,2026-06-22,3945.49
33490,31007,Credit Card,2025-04-08,844.21
33491,35675,PayPal,2024-07-10,4628.18
33492,33554,Cash,2025-06-08,2093.67
33493,19091,Credit Card,2025-10-19,4039.76
33494,13065,Bank Transfer,2026-02-18,1951.51
33495,18146,Credit Card,2025-08-22,4869.6
33496,477,PayPal,2025-02-07,131.04
33497,46481,Debit Card,2024-11-02,4507.92
33498,26793,PayPal,2025-05-03,1372.38
33499,16558,Debit Card,2026-02-14,2438.96
33500,38766,Debit Card,2026-09-10,1353.74
33501,33801,Cash,2024-11-09,1334.19
33502,2316,PayPal,2024-02-07,3605.15
33503,33909,Bank Transfer,2026-06-20,4690.68
33504,9982,Debit Card,2024-02-18,4073.77
33505,14785,Cash,2024-03-10,4024.33
33506,45952,PayPal,2024-12-06,2319.4
33507,28947,Cash,2026-05-25,3806.24
33508,36976,Credit Card,2025-03-17,2831.0
33509,21996,Debit Card,2025-08-29,467.68
33510,1306,Cash,2026-03-11,3173.85
33511,36683,Cash,2025-07-28,1000.4
33512,19956,Bank Transfer,2026-08-04,123.71
33513,29248,Bank Transfer,2026-06-28,3145.95
33514,25125,Bank Transfer,2025-02-12,2988.8
33515,19144,PayPal,2026-01-04,3524.17
33516,8545,PayPal,2026-07-31,540.44
33517,45232,Debit Card,2026-07-17,106.72
33518,37308,Credit Card,2026-03-23,1526.16
33519,30640,Cash,2025-10-21,3768.91
33520,21341,Debit Card,2024-02-25,3987.09
33521,41613,Bank Transfer,2025-01-19,2601.33
33522,8632,PayPal,2025-09-19,267.31
33523,38431,Credit Card,2024-12-29,4108.43
33524,8724,Cash,2024-04-30,3485.07
33525,34704,Cash,2025-06-02,990.57
33526,25138,Credit Card,2025-06-23,1912.07
33527,3809,Bank Transfer,2024-04-15,249.37
33528,47819,Cash,2025-04-19,440.5
33529,44840,Cash,2024-09-21,2085.05
33530,21765,Debit Card,2025-11-01,407.98
33531,2770,Bank Transfer,2026-04-08,1335.61
33532,48076,PayPal,2025-11-30,2938.69
33533,13956,Cash,2024-03-17,230.79
33534,46510,Bank Transfer,2024-08-13,745.1
33535,23222,Cash,2024-06-24,386.93
33536,29035,Credit Card,2024-09-30,864.93
33537,39453,PayPal,2026-02-02,1133.59
33538,26274,Debit Card,2026-05-20,3202.69
33539,33122,Debit Card,2025-05-18,879.22
33540,27945,Bank Transfer,2025-07-02,4455.64
33541,408,Debit Card,2024-06-05,3338.66
33542,46434,Credit Card,2024-01-09,2613.8
33543,33943,Cash,2024-08-05,3080.24
33544,26464,Bank Transfer,2024-01-30,3043.12
33545,10388,Bank Transfer,2025-08-24,3091.11
33546,9029,Cash,2025-08-03,80.23
33547,23161,PayPal,2026-01-18,818.99
33548,22103,Bank Transfer,2026-08-24,1231.52
33549,47037,Cash,2025-02-07,1233.15
33550,29126,Bank Transfer,2026-01-20,332.37
33551,41596,Credit Card,2026-07-25,1850.43
33552,43724,PayPal,2026-01-05,2112.18
33553,47073,Debit Card,2024-01-17,315.9
33554,16513,Bank Transfer,2025-04-22,3749.72
33555,18836,Credit Card,2024-07-11,621.29
33556,34897,Cash,2026-02-16,147.21
33557,33819,Cash,2026-05-05,756.02
33558,46124,Bank Transfer,2024-08-21,639.32
33559,21878,Bank Transfer,2024-05-16,3518.55
33560,2464,Debit Card,2024-05-29,4569.86
33561,41098,PayPal,2025-04-20,4369.31
33562,45035,Cash,2025-09-12,3850.93
